actuals,distances,time_taken,cpu_memory_usage,ram_usage
1,0.82514167,0.22131800651550293,59.8,1.328125
1,0.959653,0.2340238094329834,61.6,0.0
1,1.6946545,0.2620060443878174,54.5,0.0
1,1.6756108,0.22626781463623047,57.5,0.0
1,0.78546077,0.22087407112121582,58.6,1.203125
1,0.8942011,0.22770404815673828,56.8,0.046875
1,1.7186857,0.22470593452453613,58.8,0.0
1,1.514136,0.22375202178955078,59.2,0.90625
1,0.8351982,0.22244501113891602,61.2,0.03125
1,0.37287614,0.22289299964904785,60.2,0.0
1,1.4610127,0.22518396377563477,60.2,4.59375
1,1.4735508,0.21994805335998535,59.3,0.015625
1,0.9025807,0.233428955078125,54.8,0.0
1,0.49205887,0.26479315757751465,52.6,0.0
1,1.3950446,0.21843910217285156,55.2,0.84375
1,1.3544677,0.22423624992370605,0.0,0.0
1,1.6899611,0.22420930862426758,56.0,0.0
1,1.5748714,0.23070907592773438,58.7,0.0
1,1.8108977,0.23483800888061523,53.4,0.0
1,1.4634413,0.22418880462646484,0.0,0.015625
1,0.73534936,0.26624226570129395,0.0,0.09375
1,0.8437241,0.26871204376220703,61.0,3.25
1,1.652486,0.23809003829956055,57.2,-11.8125
1,1.6191632,0.2274329662322998,55.7,4.28125
1,1.6141964,0.43511104583740234,77.4,-93.1875
1,1.7262962,0.4026031494140625,78.2,13.078125
1,1.5230774,0.3404428958892822,69.7,-7.34375
1,1.2989725,0.25196099281311035,66.0,12.375
1,0.634842,0.28851890563964844,67.0,10.90625
1,0.7374438,0.2674729824066162,60.7,-2.875
1,1.0577426,0.25478696823120117,58.3,-2.625
1,2.474964,0.25604772567749023,0.0,-4.953125
1,2.5995216,0.2767009735107422,0.0,-6.296875
1,1.128607,0.2864871025085449,61.8,7.5625
1,1.6503966,0.3308069705963135,67.4,2.765625
1,2.7308197,0.26894092559814453,53.5,14.046875
1,0.35587132,0.252011775970459,62.1,5.625
1,1.5679618,0.23460984230041504,63.1,11.78125
1,2.6568139,0.2375950813293457,57.6,16.15625
1,0.74826294,0.2304539680480957,61.0,0.0
1,2.5933714,0.2324509620666504,61.7,1.375
1,0.45109913,0.22930097579956055,61.8,11.71875
1,2.5805085,0.23295807838439941,61.7,0.015625
1,0.23716734,0.2291719913482666,61.4,0.0
1,0.45109913,0.23516392707824707,55.3,4.78125
1,0.58027506,0.26015806198120117,60.6,1.90625
1,0.45107892,0.2905399799346924,55.8,0.046875
1,2.4920704,0.24087786674499512,57.7,0.0
1,2.5933714,0.2299950122833252,52.2,0.015625
1,1.6790708,0.2429370880126953,56.4,0.609375
1,0.3330213,0.22822022438049316,52.2,1.96875
1,0.72918195,0.2228240966796875,51.9,6.3125
1,0.28319424,0.2290658950805664,53.0,0.0
1,2.6521964,0.27128171920776367,59.5,0.546875
1,0.28319424,0.23453998565673828,54.8,0.0
1,1.059645,0.23656320571899414,54.2,0.0
1,0.35170296,0.29146790504455566,63.2,0.0
1,2.447564,0.32477593421936035,62.9,0.03125
1,2.7270026,0.28533387184143066,64.7,0.328125
1,2.3871517,0.3144550323486328,0.0,0.0
1,2.6844976,0.2373800277709961,60.2,0.0
1,2.7180634,0.23343110084533691,59.9,0.0
1,0.77117914,0.22949790954589844,58.6,0.0
1,1.462354,0.2899928092956543,67.0,-14.46875
1,2.6009252,0.31145811080932617,62.9,6.109375
1,1.0195338,0.30231595039367676,64.3,-16.890625
1,0.26725832,0.26082897186279297,58.2,-48.65625
1,2.643883,0.3208937644958496,72.2,-6.875
1,0.5392892,0.3621816635131836,68.4,6.359375
1,0.43677804,0.2709310054779053,57.8,1.28125
1,0.6773311,0.24026179313659668,51.0,2.828125
1,1.072127,0.28240275382995605,64.1,5.734375
1,2.726725,0.32778286933898926,66.4,5.25
1,2.646516,0.23557686805725098,52.4,10.703125
1,0.61749613,0.23368501663208008,57.9,8.75
1,1.0195338,0.23063087463378906,57.5,5.921875
1,2.49593,0.2523231506347656,57.7,4.578125
1,0.26725832,0.2526528835296631,59.7,0.0
1,0.10813301,0.2286231517791748,61.6,4.90625
1,1.8024096,0.2570159435272217,57.3,3.203125
1,0.12488914,0.21297931671142578,52.9,7.140625
1,0.590945,0.22351980209350586,56.9,0.0
1,0.052752394,0.2675211429595947,67.4,10.9375
1,0.58160704,0.2874290943145752,63.5,3.796875
1,0.06918089,0.21681809425354004,54.9,0.0
1,0.05745863,0.2228097915649414,55.1,5.671875
1,0.5958479,0.21564912796020508,51.7,0.015625
1,0.08929767,0.21766996383666992,56.5,0.0
1,0.102619514,0.21209406852722168,52.0,0.0
1,0.5914513,0.21360206604003906,53.4,0.09375
1,0.10989509,0.2551710605621338,52.2,0.0
1,0.12756924,0.2166748046875,53.9,0.0
1,0.5967131,0.21482110023498535,54.5,0.0
1,0.105066806,0.22220706939697266,61.4,0.0
1,0.10692659,0.2537548542022705,61.6,0.03125
1,0.09501703,0.21408581733703613,66.9,0.0
1,0.09501703,0.21459603309631348,68.2,0.0
1,0.1283661,0.21265411376953125,54.3,4.53125
1,0.11768014,0.2127091884613037,56.1,1.375
1,0.124740794,0.2161238193511963,53.7,0.0
1,0.5790306,0.21261024475097656,55.7,0.015625
1,0.050512478,0.2534139156341553,54.0,0.0
1,0.10212127,0.21616888046264648,54.7,0.0
1,0.6004637,0.21653079986572266,54.9,0.0
1,0.058658853,0.2154250144958496,0.0,0.0
1,0.58232516,0.27018022537231445,0.0,-26.046875
1,0.08066974,0.29053187370300293,64.1,12.71875
1,0.09049009,0.29229116439819336,69.8,-58.1875
1,0.096676804,0.25017786026000977,61.1,9.609375
1,1.8003609,0.24740076065063477,61.2,6.78125
1,0.052752394,0.2831392288208008,62.2,0.5
1,1.2895821,0.24369168281555176,62.6,-9.5
1,0.060277246,0.270427942276001,65.8,1.59375
1,0.032523163,0.23346304893493652,58.2,2.515625
1,1.1466378,0.21982192993164062,54.7,6.4375
1,0.079705,0.21286988258361816,53.7,9.5625
1,0.58519936,0.21822285652160645,53.4,12.796875
1,0.10935821,0.21830511093139648,52.9,0.734375
1,0.08553005,0.21497297286987305,0.0,8.796875
1,1.2907909,0.21326899528503418,0.0,6.3125
1,0.10023814,0.21519994735717773,51.3,0.015625
1,0.06669256,0.21127796173095703,50.6,0.9375
1,0.12621193,0.21292614936828613,52.5,0.046875
1,1.2974187,0.2565786838531494,51.0,0.015625
1,0.10873757,0.21518707275390625,50.3,0.140625
1,0.6057768,0.21204519271850586,52.0,0.0
1,0.11959531,0.21687817573547363,56.6,0.015625
1,1.1548522,0.2202320098876953,55.9,0.484375
1,2.9889543,0.23019886016845703,0.0,0.0
1,2.8499615,0.22838330268859863,0.0,0.0
1,0.64512503,0.2325739860534668,55.3,0.0
1,1.7635316,0.22209811210632324,53.1,0.0
1,2.5064788,0.22765016555786133,51.4,0.0
1,0.91809285,0.2306990623474121,55.6,0.0
1,2.490686,0.26987409591674805,54.1,0.0
1,0.8165232,0.2216939926147461,52.5,0.0
1,1.8348628,0.2214498519897461,53.4,0.0
1,2.736855,0.23024487495422363,52.6,0.0
1,0.8494664,0.22826004028320312,57.4,0.0
1,0.56116474,0.2214517593383789,57.5,0.0
1,2.4688365,0.22757411003112793,52.7,0.0
1,0.5416186,0.22263407707214355,53.0,0.0
1,2.4639468,0.22786307334899902,56.0,0.015625
1,0.7049274,0.22616791725158691,52.7,0.0
1,0.7929827,0.22661209106445312,55.4,0.0
1,1.7635316,0.26668739318847656,52.6,0.0
1,0.72106546,0.22533392906188965,54.6,0.015625
1,1.642253,0.22747278213500977,0.0,0.0
1,0.50267947,0.2250351905822754,0.0,0.015625
1,2.6538904,0.29140305519104004,0.0,0.03125
1,2.4238205,0.3139379024505615,59.8,0.15625
1,3.160753,0.3146018981933594,71.9,-60.53125
1,0.6688432,0.2664809226989746,59.4,-7.78125
1,3.0785377,0.34600090980529785,76.4,21.078125
1,0.83403045,0.3186008930206299,64.0,2.0625
1,0.88155884,0.29598283767700195,63.4,6.890625
1,0.56723267,0.3459959030151367,0.0,2.0625
1,2.6822853,0.3404381275177002,0.0,4.78125
1,1.6512511,0.3160130977630615,66.0,5.15625
1,0.8920019,0.3258531093597412,63.5,1.28125
1,0.89399546,0.31571292877197266,72.7,4.5625
1,0.93198824,0.3188481330871582,74.8,2.65625
1,0.95038384,0.34245896339416504,74.3,7.921875
1,0.9798191,0.27834010124206543,60.8,0.0
1,1.6741884,0.2508699893951416,63.3,0.0
1,1.6111269,0.242293119430542,68.7,5.3125
1,0.6863883,0.228651762008667,63.0,0.96875
1,2.6500666,0.2801978588104248,65.5,0.609375
1,2.751002,0.23052978515625,0.0,4.703125
1,0.77058244,0.23696017265319824,0.0,7.40625
1,0.8644781,0.23035168647766113,0.0,0.3125
1,1.7114733,0.2291419506072998,64.7,0.0
1,0.7308528,0.22885513305664062,60.1,2.015625
1,1.5814517,0.22617578506469727,0.0,5.453125
1,0.45263565,0.23747491836547852,0.0,0.0
1,0.98149323,0.24148178100585938,0.0,0.0
1,0.5356566,0.22858595848083496,65.2,4.09375
1,0.21715109,0.22587275505065918,72.7,0.125
1,0.25948003,0.2677497863769531,71.2,-13.234375
1,0.21600708,0.22439908981323242,62.4,-17.71875
1,0.5533705,0.22519922256469727,0.0,-13.984375
1,0.5697667,0.230118989944458,60.0,2.890625
1,0.18524097,0.21822690963745117,62.1,-13.75
1,0.55848503,0.2392730712890625,70.0,-29.5625
1,0.32764944,0.21785330772399902,66.1,1.15625
1,0.13775228,0.21923303604125977,66.1,11.140625
1,0.5533705,0.21994757652282715,77.4,-16.421875
1,0.5235012,0.24207520484924316,73.0,10.9375
1,0.5351821,0.27558302879333496,81.5,-48.96875
1,0.10481418,0.3355259895324707,77.9,-2.46875
1,0.5292049,0.28068995475769043,78.9,-18.8125
1,0.19348672,0.24653172492980957,69.6,3.90625
1,0.17540549,0.2904672622680664,78.9,10.125
1,0.5562966,0.22527217864990234,65.7,14.546875
1,0.5713569,0.2587430477142334,69.8,14.125
1,0.5957262,0.23686790466308594,78.3,0.0625
1,0.49493462,0.22484397888183594,82.5,0.03125
1,0.59302014,0.21739697456359863,82.8,2.0625
1,0.21812245,0.22772789001464844,78.9,10.796875
1,0.5902,0.21896767616271973,64.8,14.140625
1,0.04438285,0.2766380310058594,71.8,0.125
1,0.3124187,0.23172569274902344,73.4,0.0
1,0.17710213,0.22549819946289062,72.4,0.046875
1,0.5645695,0.2179572582244873,76.6,0.09375
1,0.1613902,0.22205400466918945,68.7,1.75
1,0.56562525,0.21635103225708008,66.5,5.90625
1,0.17324314,0.23134088516235352,68.5,0.0
1,0.5562966,0.2355499267578125,69.5,1.8125
1,0.20562789,0.2215433120727539,65.2,3.71875
1,0.099415086,0.23190999031066895,79.0,0.0
1,0.18482557,0.26149702072143555,86.1,0.296875
1,0.1644874,0.30588579177856445,83.7,0.0
1,0.5436962,0.21950912475585938,0.0,0.5625
1,0.2927373,0.26419806480407715,73.3,0.0
1,0.13968486,0.22221016883850098,68.5,0.03125
1,0.1893305,0.21881604194641113,0.0,0.0
1,0.5466663,0.22002887725830078,0.0,0.015625
1,0.5349042,0.2153608798980713,0.0,0.03125
1,0.5822031,0.23724794387817383,74.5,0.015625
1,0.0632287,0.22141695022583008,69.3,0.0
1,0.558471,0.2194812297821045,58.9,1.03125
